OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Steamuse(Kbtu),Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber,log_Siteenergyuse,log_Totalghgemissions
732,NonResidential,Supermarket / Grocery Store,NORTHWEST,35545,106345,Supermarket/Grocery Store,168735.0,91.0,266.6000061,0.0,2.07,47.69197,-122.35876999999999,46,141890.0,141890.0,2,16.64080901471649,5.682082047676862
734,NonResidential,Small- and Mid-Sized Office,BALLARD,21055,71037,Office,70074.0,5.0,215.89999390000003,0.0,0.36,47.6633,-122.37548999999999,15,92092.0,92092.0,1,15.387674756611112,3.5139306516493947
739,NonResidential,Large Office,LAKE UNION,88855,113768,Office,105206.0,73.0,249.6999969,0.0,0.31,47.64912,-122.34823,8,202623.0,202623.0,3,15.998578174528777,4.124873767256924
740,NonResidential,Small- and Mid-Sized Office,LAKE UNION,25800,51374,Office,77174.0,33.0,223.0,0.0,0.5,47.64932,-122.35186999999999,16,77174.0,77174.0,1,15.516898283215767,3.6430972614588084
741,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,0,110524,Office,98781.0,57.0,200.5,0.0,0.43,47.628170000000004,-122.34212,18,110524.0,110524.0,3,15.741101083246614,3.867443962030179
744,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,84689,157186,Office,163082.0,88.0,164.5,0.0,0.28,47.62225,-122.35915,16,241875.0,241875.0,2,15.973717530408221,4.22038966907276
745,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,18720,84210,Office,89075.0,85.0,151.1999969,0.0,0.63,47.61949,-122.35638999999999,42,102930.0,102930.0,2,15.373823372391335,4.174848701881061
749,NonResidential,Large Office,DOWNTOWN,23630,126370,Office,126648.0,65.0,212.10000609999997,0.0,0.8,47.61732,-122.34791000000001,41,150000.0,150000.0,2,16.05018376642296,4.78690823924363
750,NonResidential,Large Office,DOWNTOWN,0,274362,Office,274362.0,82.0,183.8999939,0.0,0.54,47.616279999999996,-122.33391,63,274362.0,274362.0,1,16.621325499727636,4.995995317356741
751,NonResidential,Large Office,DOWNTOWN,116280,261722,Office,270237.0,85.0,185.6000061,0.0,0.65,47.615990000000004,-122.34165,33,378002.0,378002.0,2,16.691952072317758,5.508699840559633
752,NonResidential,Large Office,DOWNTOWN,0,169020,Office,156414.0,83.0,157.5,2887565.25,2.05,47.61481,-122.33968999999999,53,169020.0,169020.0,5,16.256159979288757,5.8482290790212295
753,NonResidential,Other,DOWNTOWN,0,429405,Data Center,218997.0,98.0,2007.9000239999998,0.0,4.48,47.61438,-122.33871,35,429405.0,429405.0,2,19.431125380129178,7.561027932699204
775,NonResidential,Large Office,DOWNTOWN,319400,1632820,Office,1680937.0,86.0,167.3000031,0.0,0.45,47.60454,-122.33072,31,1952220.0,1952220.0,2,18.347439288572215,6.7828267751648825
754,NonResidential,Large Office,DOWNTOWN,89778,293737,Office,312442.0,90.0,150.5,0.0,0.29,47.61418,-122.33485,35,383515.0,383515.0,3,16.580488453700212,4.706823839714591
755,NonResidential,Medical Office,DOWNTOWN,28870,335064,Medical Office,281598.0,68.0,190.0,6090187.5,1.6,47.6129,-122.33684,91,363934.0,363934.0,3,16.9112923085455,6.36695143169646
756,NonResidential,Retail Store,DOWNTOWN,0,78920,Retail Store,78920.0,80.0,300.60000610000003,0.0,1.39,47.61203,-122.33486,87,78920.0,78920.0,1,15.932207722213303,4.699115798830619
757,NonResidential,Large Office,DOWNTOWN,87160,43983,Office,120248.0,93.0,128.0,0.0,0.83,47.61051,-122.34438999999999,37,131143.0,131143.0,2,15.459788544857071,4.692814695840138
760,NonResidential,Large Office,DOWNTOWN,0,132998,Office,138257.0,97.0,64.30000305,1530680.625,1.01,47.61036,-122.34037,108,132998.0,132998.0,2,15.143960608305976,4.896346147694128
761,NonResidential,Retail Store,DOWNTOWN,0,83118,Retail Store,45000.0,59.0,159.6000061,0.0,0.33,47.609559999999995,-122.33715,76,83118.0,83118.0,1,14.708795269151985,3.325755186495297
762,NonResidential,Retail Store,DOWNTOWN,0,77555,Retail Store,73563.0,39.0,333.0,0.0,0.7,47.60925,-122.33734,92,77555.0,77555.0,1,15.869917008102016,3.996364153861897
763,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,51218,Office,44913.0,57.0,174.3999939,0.0,0.39,47.60765,-122.34097,107,51218.0,51218.0,2,14.87543104691306,3.0017143452315387
764,NonResidential,Large Office,DOWNTOWN,0,489182,Office,371450.0,43.0,274.5,0.0,0.87,47.60765,-122.3348,46,489182.0,489182.0,4,17.409490917766664,6.05535442041903
766,NonResidential,Large Office,DOWNTOWN,0,189175,Office,151740.0,13.0,363.60000610000003,0.0,0.7,47.607409999999994,-122.33565,95,189175.0,189175.0,2,16.76186433431489,4.888166296449158
767,NonResidential,Large Office,DOWNTOWN,74481,219322,Office,145491.0,25.0,368.5,0.0,0.41,47.60582,-122.33464,18,293803.0,293803.0,2,16.653075713256705,4.779375562179788
768,NonResidential,Large Office,DOWNTOWN,0,122356,Office,95942.0,91.0,125.0,0.0,0.34,47.60576,-122.33922,106,122356.0,122356.0,3,15.338316039781317,3.7328963395307104
769,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,52298,Office,50250.0,89.0,123.0,0.0,0.26,47.60366,-122.33328,95,52298.0,52298.0,1,14.492861189918692,2.6188546222977394
771,NonResidential,Large Office,DOWNTOWN,0,116640,Office,82053.0,75.0,185.8999939,1736650.625,1.45,47.60304,-122.33362,105,116640.0,116640.0,4,15.726321221358651,5.130253681500782
772,NonResidential,Large Office,DOWNTOWN,201121,1047934,Office,983697.0,95.0,119.5,0.0,0.21,47.60573,-122.33028,35,1249055.0,1249055.0,5,17.45258900988149,5.578899292509511
776,NonResidential,Medical Office,EAST,99314,89025,Medical Office,81873.0,15.0,310.2999878,0.0,0.47,47.606629999999996,-122.32157,28,188339.0,188339.0,2,15.958348640845736,4.493232532747227
778,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,13700,81300,Office,84481.0,83.0,148.8999939,0.0,0.33,47.5981,-122.33368999999999,106,95000.0,95000.0,2,15.214898818595323,3.447762850809476
779,NonResidential,Large Office,DOWNTOWN,0,224857,Office,204993.0,79.0,195.6999969,4047481.0,1.74,47.6029,-122.32927,45,224857.0,224857.0,1,16.541563794211402,5.967863213855655
780,NonResidential,Large Office,DOWNTOWN,124788,321473,Office,343400.0,96.0,124.09999850000001,0.0,0.21,47.59878,-122.33088000000001,18,446261.0,446261.0,2,16.4232355449732,4.549551762225079
783,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,62370,Office,49473.0,30.0,228.3000031,0.0,0.49,47.58958,-122.33368999999999,109,62370.0,62370.0,2,15.286381563683575,3.4127965175055075
784,NonResidential,Warehouse,GREATER DUWAMISH,0,73296,Non-Refrigerated Warehouse,77800.0,83.0,61.79999924,0.0,1.0,47.584540000000004,-122.3269,56,73296.0,73296.0,2,14.672635721835109,4.2983732496766285
792,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,93610,Office,101278.0,95.0,144.0,0.0,1.63,47.55695,-122.33176,66,93610.0,93610.0,2,15.645841010085842,5.0257209315142966
793,NonResidential,Large Office,GREATER DUWAMISH,0,156188,Office,141917.0,67.0,147.1999969,0.0,0.39,47.55238,-122.32762,43,156188.0,156188.0,2,15.738861727329107,4.109561528026961
794,NonResidential,Warehouse,GREATER DUWAMISH,0,115620,Non-Refrigerated Warehouse,56900.0,11.0,107.6999969,0.0,0.12,47.54923,-122.32446000000002,50,115620.0,115620.0,1,14.484291400825406,2.6108048166633746
796,NonResidential,Large Office,GREATER DUWAMISH,0,238148,Office,245240.0,93.0,138.0,0.0,0.32,47.54699,-122.32882,41,238148.0,238148.0,2,16.192799145753227,4.319086834900007
798,NonResidential,Warehouse,GREATER DUWAMISH,0,55450,Non-Refrigerated Warehouse,34206.0,31.0,163.3000031,0.0,2.37,47.53628,-122.3329,47,55450.0,55450.0,2,15.284696948198569,4.880070924075139
799,NonResidential,Distribution Center,GREATER DUWAMISH,0,54880,Distribution Center,55000.0,32.0,99.90000153,0.0,1.63,47.525490000000005,-122.33063999999999,37,54880.0,54880.0,1,14.832043650055589,4.494573764646065
800,NonResidential,Retail Store,DELRIDGE,0,102500,Retail Store,99471.0,81.0,181.6000061,0.0,1.55,47.522220000000004,-122.36891999999999,24,102500.0,102500.0,2,15.804134488125518,5.0660700009843564
802,NonResidential,Supermarket / Grocery Store,GREATER DUWAMISH,0,50785,Supermarket/Grocery Store,27382.0,57.0,615.5999756,0.0,3.85,47.579029999999996,-122.29982,53,50785.0,50785.0,1,15.82224819901278,5.275202259041985
803,NonResidential,Small- and Mid-Sized Office,DELRIDGE,0,85126,Office,81526.0,1.0,725.5999756,0.0,1.95,47.54103,-122.33766000000001,87,85126.0,85126.0,1,17.451825067380764,5.1127706143983875
805,NonResidential,Distribution Center,GREATER DUWAMISH,0,411584,Distribution Center,288048.0,43.0,77.40000153,0.0,1.11,47.56613,-122.33838,30,411584.0,411584.0,3,16.529647464103434,6.1211541946709325
807,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,100176,142510,Office,149081.0,77.0,204.0,0.0,0.28,47.6252,-122.36737,8,242686.0,242686.0,2,16.085983428512332,4.21227573505378
809,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,15840,79920,Office,95760.0,83.0,159.3999939,0.0,0.78,47.5992,-122.33223000000001,116,95760.0,95760.0,1,15.500541446530546,4.310127759130018
811,NonResidential,Warehouse,GREATER DUWAMISH,0,179413,Non-Refrigerated Warehouse,178087.0,57.0,61.0,0.0,0.13,47.56733,-122.3352,70,179413.0,179413.0,1,15.056647057385598,3.1830413718589847
813,NonResidential,Warehouse,DELRIDGE,0,170632,Non-Refrigerated Warehouse,164806.0,98.0,11.10000038,0.0,0.02,47.5725,-122.3571,50,170632.0,170632.0,2,13.30841961824257,1.4350845252893227
814,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,0,381511,Office,220033.0,87.0,157.3999939,0.0,0.28,47.63264,-122.34171,22,381511.0,381511.0,2,16.250020704110128,4.664570529269539
815,NonResidential,Large Office,DOWNTOWN,138098,275166,Office,295494.0,91.0,144.8000031,0.0,0.23,47.602140000000006,-122.32726000000001,7,413264.0,413264.0,2,16.42786751256815,4.5541926312232235
817,NonResidential,Mixed Use Property,NORTHEAST,54300,68100,Office,41624.0,63.0,185.6000061,0.0,0.65,47.6586,-122.3124,7,122400.0,122400.0,4,15.39769062791738,4.374372415737022
821,NonResidential,Warehouse,GREATER DUWAMISH,0,123000,Non-Refrigerated Warehouse,112484.0,47.0,68.90000153,0.0,0.17,47.513040000000004,-122.28393999999999,50,123000.0,123000.0,2,14.915545500846477,3.041661205442391
861,NonResidential,Medical Office,EAST,112980,162150,Medical Office,177748.0,70.0,175.6000061,0.0,0.25,47.605636600000004,-122.32147979999999,13,275130.0,275130.0,1,16.112209159512837,4.238444906195857
822,NonResidential,Warehouse,GREATER DUWAMISH,0,60448,Non-Refrigerated Warehouse,52702.0,90.0,39.70000076,0.0,0.45,47.51168,-122.28285,38,60448.0,60448.0,2,13.866436297311745,3.3046864812813115
828,NonResidential,Hospital,EAST,0,1765970,Hospital (General Medical & Surgical),1639334.0,54.0,377.0,134943456.0,6.97,47.608951,-122.322402,22,1765970.0,1765970.0,2,19.490943049329484,9.41793648581912
831,NonResidential,Medical Office,EAST,159157,130262,Medical Office,146150.0,59.0,259.7000122,0.0,0.46,47.60796711,-122.3195445,26,289419.0,289419.0,2,16.359580998368315,4.894101477840304
832,NonResidential,Other,NORTH,0,90266,Financial Office,87552.0,18.0,278.7000122,0.0,0.6,47.6993,-122.32378,29,90266.0,90266.0,1,15.866029533086712,3.992311836656949
837,NonResidential,Warehouse,BALLARD,6458,80874,Non-Refrigerated Warehouse,87332.0,87.0,38.59999847,0.0,0.17,47.6582,-122.36433999999998,12,87332.0,87332.0,1,13.968745568694512,2.673458756332591
839,NonResidential,Hotel,EAST,50017,100528,Hotel,100528.0,28.0,256.5,0.0,3.01,47.61210727,-122.32059720000001,13,150545.0,150545.0,2,16.411514312673024,6.117568423903708
843,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,21273,90583,Hotel,92000.0,8.0,208.3000031,0.0,2.49,47.62562,-122.35121000000001,8,111856.0,111856.0,4,16.060941425344893,5.6311042491582155
845,NonResidential,Warehouse,EAST,0,132828,Non-Refrigerated Warehouse,132828.0,83.0,25.60000038,0.0,0.06,47.618179999999995,-122.31728000000001,28,132828.0,132828.0,1,13.895919006438797,2.0228711901914416
847,NonResidential,Warehouse,DELRIDGE,0,70400,Non-Refrigerated Warehouse,58047.0,1.0,502.70001219999995,0.0,4.03,47.53935,-122.34402,46,70400.0,70400.0,2,16.45190355568312,5.6490094488089095
848,NonResidential,Retail Store,NORTHWEST,0,101830,Retail Store,130767.0,60.0,180.8999939,0.0,2.9,47.71417,-122.34256,21,101830.0,101830.0,1,16.186969075311747,5.68738205328842
857,NonResidential,Warehouse,SOUTHWEST,0,152365,Non-Refrigerated Warehouse,149293.0,88.0,19.79999924,0.0,0.09,47.57311,-122.3601,51,152365.0,152365.0,2,13.882935300579573,2.570319527636131
858,NonResidential,Medical Office,CENTRAL,0,320946,Medical Office,236359.0,57.0,246.1999969,0.0,0.59,47.60705,-122.30966000000001,106,320946.0,320946.0,2,17.05306320017179,5.2462342866778116
864,NonResidential,Warehouse,NORTH,0,80360,Non-Refrigerated Warehouse,80360.0,96.0,20.29999924,0.0,0.2,47.70799,-122.30185,29,80360.0,80360.0,1,13.438660876433485,2.7893229212309465
866,Education,K-12 School,SOUTHWEST,0,61183,K-12 School,62975.0,92.0,64.30000305,0.0,1.56,47.5795,-122.38723,66,61183.0,61183.0,1,14.70122836454789,4.559545007961816
867,NonResidential,Supermarket / Grocery Store,EAST,0,119190,Supermarket/Grocery Store,46280.0,71.0,491.20001219999995,0.0,2.24,47.61318,-122.32122,20,119190.0,119190.0,1,16.12581894935914,5.58724865840025
1280,NonResidential,Mixed Use Property,GREATER DUWAMISH,12586,53552,Office,26044.0,3.0,439.0,0.0,0.75,47.58718,-122.33466999999999,95,66138.0,66138.0,4,15.771512258452287,3.8977212207172864
1281,NonResidential,Large Office,NORTHEAST,48510,65434,Office,65434.0,1.0,855.2000122000002,0.0,1.13,47.661809999999996,-122.31231000000001,56,113944.0,113944.0,1,16.699203618484432,4.857717187671543
19440,Residential,Low-Rise Multifamily,NORTHWEST,0,31334,Multifamily Housing,31334.0,88.0,72.40000153,0.0,0.16,47.70835,-122.33555,40,31334.0,31334.0,1,13.489867498570865,1.6154199841116479
19441,Residential,Low-Rise Multifamily,LAKE UNION,0,47658,Multifamily Housing,47658.0,53.0,77.0,0.0,0.17,47.661120000000004,-122.33207,11,47658.0,47658.0,1,13.970775295570082,2.096790180014449
